StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
5,5532,-123.2017491,43.27291998,Bridge,Passable,370171,1
5,5651,-122.9672837,43.25550033,Falls,UnkAnad,455041.93,0.5
5,5710,-122.8950561,43.50888633,Culvert,Blocked,108847.2,0.1
5,5836,-122.6901443,43.38262982,Culvert,Blocked,108847.2,0.1
5,5870,-122.7180536,43.50520239,Falls,Unknown,455041.93,0.5
5,5897,-122.9396556,43.1967402,Falls,Unknown,455041.93,0.5
5,5911,-122.6567789,43.39261685,Culvert,Blocked,108847.2,0.1
5,6164,-122.6295601,43.45820289,Culvert,Partial,108847.2,0.5
5,6210,-122.5720694,43.47797814,Falls,Unknown,455041.93,0.5
5,6213,-123.016711,43.15702227,Bridge,Passable,370171,1
6,6319,-122.8465857,43.50068532,Culvert,Blocked,108847.2,0.1
6,6364,-123.0124749,43.20668325,Falls,Unknown,455041.93,0.5
6,6600,-122.9326367,43.21818768,Culvert,Partial,108847.2,0.5
6,6851,-122.7820784,43.49119187,Falls,Blocked,455041.93,0.1
6,6851,-122.7846663,43.48913258,Culvert,Partial,108847.2,0.5
6,6851,-122.7829202,43.50673064,Culvert,Passable,108847.2,1
6,6856,-122.8517166,43.41648653,Culvert,Partial,108847.2,0.5
6,6863,-122.8172544,43.46295429,Culvert,Partial,108847.2,0.5
6,6863,-122.8026847,43.46726632,Bridge,Passable,370171,1
6,6863,-122.7711668,43.46633261,Culvert,Passable,108847.2,1
6,6896,-122.8590126,43.46194427,Culvert,Blocked,108847.2,0.1
6,6899,-123.0804861,43.16683231,Culvert,Blocked,108847.2,0.1
6,6899,-123.0804861,43.16683231,Culvert,Passable,108847.2,1
6,6919,-122.7690437,43.46460701,Falls,UnkAnad,455041.93,0.5
6,6954,-123.0425147,43.20880822,Culvert,Partial,108847.2,0.5
6,6965,-122.8328604,43.38519452,Culvert,Passable,108847.2,1
6,6989,-123.0395012,43.1504961,Falls,UnkAnad,455041.93,0.5
6,7015,-122.7460953,43.38209933,Falls,UnkAnad,455041.93,0.5
6,7027,-122.7712757,43.4746699,Culvert,Partial,108847.2,0.5
6,7053,-123.0187971,43.37471351,Culvert,Blocked,108847.2,0.1
6,7090,-123.119772,43.23685234,Culvert,Blocked,108847.2,0.1
6,7131,-122.8812502,43.51600887,Culvert,Blocked,108847.2,0.1
6,7179,-122.7442312,43.49670614,Culvert,Unknown,108847.2,0.1
6,7184,-122.9546231,43.20406372,Falls,Unknown,455041.93,0.5
6,7184,-122.9578706,43.20270602,Culvert,Blocked,108847.2,0.1
6,7368,-122.6795238,43.27591127,Falls,Blocked,455041.93,0.1
6,7458,-122.8777966,43.51845465,Culvert,Blocked,108847.2,0.1
6,7646,-122.9328748,43.22654629,Culvert,Blocked,108847.2,0.1
6,7796,-123.0042529,43.20568299,Culvert,Unknown,108847.2,0.1
6,7850,-122.7484976,43.47497927,Culvert,Blocked,108847.2,0.1
6,7988,-122.8482711,43.4993376,Culvert,Blocked,108847.2,0.1
6,7990,-122.7569768,43.47728522,Culvert,Blocked,108847.2,0.1
6,8022,-122.809864,43.43174804,Culvert,Partial,108847.2,0.5
6,8207,-122.8443951,43.50452104,Culvert,Blocked,108847.2,0.1
6,8210,-122.8802676,43.51950448,Culvert,Blocked,108847.2,0.1
6,8328,-123.2322316,43.39734956,Culvert,Passable,108847.2,1
6,8328,-123.2324529,43.39756276,Culvert,Blocked,108847.2,0.1
6,8332,-122.9503261,43.15485545,Culvert,Blocked,108847.2,0.1
6,8332,-122.9509757,43.15504601,Culvert,Blocked,108847.2,0.1
6,8341,-122.6910262,43.26804447,Culvert,Unknown,108847.2,0.1
6,8342,-122.8921335,43.2146108,Falls,Unknown,455041.93,0.5
6,8411,-122.8688725,43.46323764,Culvert,Blocked,108847.2,0.1
6,8557,-122.9539265,43.14457476,Falls,UnkAnad,455041.93,0.5
6,8597,-122.9540815,43.20472914,Falls,Unknown,455041.93,0.5
6,8598,-122.7828595,43.38382894,Culvert,Partial,108847.2,0.5
6,8609,-122.9758806,43.15365481,Culvert,Blocked,108847.2,0.1
