StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
4,2531,-123.3240431,43.70833693,Culvert,Blocked,108847.2,0.1
4,2531,-123.3091307,43.69564206,Culvert,Partial,108847.2,0.5
4,2531,-123.3168462,43.69892605,Culvert,Partial,108847.2,0.5
4,2531,-123.3216384,43.70677159,Culvert,Blocked,108847.2,0.1
4,2531,-123.2979916,43.68772161,Culvert,Partial,108847.2,0.5
4,2533,-123.3585074,43.45543721,Culvert,Blocked,108847.2,0.1
4,2545,-123.5354085,43.65625222,Culvert,Blocked,108847.2,0.1
4,2546,-123.4468374,43.54106084,Culvert,Blocked,108847.2,0.1
4,2547,-123.2054306,43.42853071,Culvert,Partial,108847.2,0.5
4,2584,-123.4278461,43.45616717,Culvert,Unknown,108847.2,0.1
4,2587,-123.4801208,43.6979496,Culvert,Blocked,108847.2,0.1
4,2617,-123.3530253,43.70599924,Culvert,Blocked,108847.2,0.1
4,2629,-123.4927406,43.59380649,Falls,Blocked,455041.93,0.1
4,2696,-123.4618495,43.70970835,Culvert,Blocked,108847.2,0.1
4,2740,-123.4758576,43.57417166,Culvert,Partial,108847.2,0.5
4,2744,-123.5961946,43.53625499,Culvert,Unknown,108847.2,0.1
4,2750,-123.3812047,43.46290323,Culvert,UnkAnad,108847.2,0.1
4,2750,-123.3838293,43.46403124,Culvert,Partial,108847.2,0.5
4,2750,-123.3811866,43.48068647,Culvert,Passable,108847.2,1
4,2750,-123.3703622,43.5019097,Culvert,Partial,108847.2,0.5
4,2753,-123.3458975,43.61576766,Culvert,Partial,108847.2,0.5
4,2756,-123.4589574,43.71188003,Culvert,Blocked,108847.2,0.1
4,2758,-123.1783843,43.61865734,Culvert,Blocked,108847.2,0.1
4,2761,-123.3309311,43.53980797,Culvert,Partial,108847.2,0.5
4,2761,-123.3309311,43.53980797,Culvert,Partial,108847.2,0.5
4,2761,-123.3304576,43.53908381,Culvert,Passable,108847.2,1
4,2763,-123.2575137,43.67586747,Culvert,Blocked,108847.2,0.1
4,2775,-123.6069082,43.42064559,Culvert,Blocked,108847.2,0.1
4,2776,-123.0655732,43.4895184,Culvert,Partial,108847.2,0.5
4,2776,-123.0882407,43.49608581,Culvert,Blocked,108847.2,0.1
4,2779,-123.1658547,43.47138301,Culvert,Partial,108847.2,0.5
4,2780,-123.4389664,43.71137536,Culvert,Blocked,108847.2,0.1
