StrmLev,stream_ID,fpbFtrID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
3,2003,24394,-124.2685487,43.05018829,Culvert,Blocked,108847.2,0.1
3,2007,9039,-124.1341678,43.03290136,Culvert,Blocked,108847.2,0.1
3,2015,14928,-124.279923,43.15173,Culvert,Unknown,108847.2,0.1
3,2036,35597,-124.22435,43.078769,Bridge,Unknown,370171,0.1
3,2062,24388,-124.2160548,42.94307658,Culvert,Blocked,108847.2,0.1
3,2132,27552,-124.2720909,43.08426072,Culvert,Partial,108847.2,0.5
3,2212,39872,-124.336553,43.135362,TideGate,UnkAnad,77617.39,0.5
3,2286,24266,-124.1451005,42.87899092,Culvert,Partial,108847.2,0.5
3,2296,5503,-124.1612392,43.05292183,Culvert,Passable,108847.2,1
3,2305,39871,-124.338738,43.13636899,TideGate,UnkAnad,77617.39,0.5
3,2472,36811,-124.216861,43.1158,Bridge,Unknown,370171,0.1
3,2581,30077,-123.9666275,42.73341667,Culvert,Blocked,108847.2,0.1
3,2600,13746,-123.800842,42.963752,Culvert,Unknown,108847.2,0.1
3,2608,30106,-123.9890886,42.79076426,Culvert,Partial,108847.2,0.5
3,2635,16386,-124.095881,43.029538,Culvert,Unknown,108847.2,0.1
3,2676,19297,-124.3847504,43.11386871,Dam,Unknown,487195.2,0.1
3,2716,33052,-124.230678,43.173314,Bridge,Unknown,370171,0.1
3,2716,35651,-124.234547,43.176739,Bridge,Unknown,370171,0.1
3,2727,39882,-124.249684,43.20951399,TideGate,UnkAnad,77617.39,0.5
3,2727,39883,-124.249624,43.209635,TideGate,UnkAnad,77617.39,0.5
3,2727,39884,-124.251843,43.20955399,TideGate,UnkAnad,77617.39,0.5
3,2727,39885,-124.25502,43.20982499,TideGate,UnkAnad,77617.39,0.5
3,2727,39886,-124.256524,43.209863,TideGate,UnkAnad,77617.39,0.5
3,2727,39887,-124.255683,43.20967799,TideGate,UnkAnad,77617.39,0.5
3,2727,39888,-124.255077,43.209679,TideGate,UnkAnad,77617.39,0.5
3,2727,39889,-124.257226,43.209714,TideGate,UnkAnad,77617.39,0.5
3,2727,39890,-124.246087,43.209532,TideGate,UnkAnad,77617.39,0.5
3,2779,39870,-124.338777,43.158726,TideGate,UnkAnad,77617.39,0.5
3,2837,39892,-124.259492,43.19538499,TideGate,UnkAnad,77617.39,0.5
3,2904,5187,-124.0967997,42.95016434,Falls,Blocked,455041.93,0.1
4,2921,38545,-123.798558,43.145275,Bridge,Unknown,370171,0.1
4,2945,34993,-124.001542,42.938511,Bridge,Unknown,370171,0.1
