StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
3,493,-123.5144685,45.78983075,Culvert,Blocked,108847.2,0.1
3,496,-123.84759,45.746528,TideGate,UnkAnad,77617.39,0.5
3,497,-123.9078744,45.71920176,Culvert,Unknown,108847.2,0.1
3,497,-123.9213132,45.7395,Falls,Blocked,455041.93,0.1
3,497,-123.9186838,45.73209162,Culvert,Blocked,108847.2,0.1
3,497,-123.9263167,45.71933291,Culvert,Passable,108847.2,1
3,497,-123.9051778,45.71908092,Culvert,Partial,108847.2,0.5
3,497,-123.917304,45.717954,Culvert,Passable,108847.2,1
3,500,-123.860172,45.745375,Bridge,Unknown,370171,0.1
3,500,-123.8752275,45.79331027,Culvert,Blocked,108847.2,0.1
3,500,-123.8806661,45.802343,Culvert,Blocked,108847.2,0.1
3,502,-123.7427679,45.86524769,Culvert,Passable,108847.2,1
3,503,-123.8549373,45.68584101,Culvert,Unknown,108847.2,0.1
3,505,-123.7494076,45.77887779,Dam,Partial,487195.2,0.5
3,507,-123.8286481,45.78936074,Culvert,Unknown,108847.2,0.1
3,507,-123.8288795,45.7883355,Culvert,Unknown,108847.2,0.1
3,508,-123.7258012,45.86568596,Culvert,Passable,108847.2,1
3,508,-123.7246329,45.86692646,Culvert,Passable,108847.2,1
3,517,-123.516032,45.94964396,Culvert,UnkAnad,108847.2,0.1
3,517,-123.5124774,45.94486507,Culvert,Passable,108847.2,1
3,522,-123.8433562,45.77931606,Culvert,Unknown,108847.2,0.1
3,525,-123.692089,45.843089,Bridge,Unknown,370171,0.1
3,525,-123.6907072,45.84513085,Culvert,Unknown,108847.2,0.1
3,525,-123.6912767,45.84463327,Culvert,Unknown,108847.2,0.1
3,525,-123.6681197,45.8607032,Culvert,Blocked,108847.2,0.1
3,525,-123.6611,45.8677,Culvert,Blocked,108847.2,0.1
3,526,-123.4786293,45.89335491,Culvert,Passable,108847.2,1
3,526,-123.4626966,45.8912348,Culvert,Passable,108847.2,1
3,527,-123.839547,45.748736,Bridge,Unknown,370171,0.1
3,527,-123.843503,45.749983,TideGate,UnkAnad,77617.39,0.5
3,527,-123.8257691,45.74240961,Bridge,Passable,370171,1
3,527,-123.8257587,45.74259483,Culvert,Blocked,108847.2,0.1
3,535,-123.7021317,45.80624245,Culvert,Partial,108847.2,0.5
3,537,-123.6802443,45.67254553,Bridge,Passable,370171,1
3,556,-123.7221454,45.72103238,CascadeGradientVelocity,Partial,455041.93,0.5
3,558,-123.2320764,45.81318985,Culvert,Partial,108847.2,0.5
3,569,-123.4896328,45.84110773,Culvert,Blocked,108847.2,0.1
3,580,-123.638618,45.68866899,Culvert,Partial,108847.2,0.5
3,616,-123.7258119,45.68511484,Culvert,Blocked,108847.2,0.1
3,618,-123.8308037,45.77531748,Falls,UnkAnad,455041.93,0.5
3,618,-123.825183,45.780686,Bridge,Passable,370171,1
3,618,-123.8249113,45.7808056,Culvert,Passable,108847.2,1
3,619,-123.8690633,45.74274436,Culvert,Partial,108847.2,0.5
3,621,-123.8668668,45.64497777,Culvert,Unknown,108847.2,0.1
3,622,-123.6752835,45.6775744,Culvert,Passable,108847.2,1
3,623,-123.7379691,45.86032739,Culvert,Blocked,108847.2,0.1
3,624,-123.7337817,45.86620683,Culvert,Partial,108847.2,0.5
3,624,-123.7337323,45.86627822,Culvert,Partial,108847.2,0.5
3,625,-123.6589057,45.68859645,Culvert,Blocked,108847.2,0.1
3,628,-123.4185318,45.68339482,Ford,Unknown,108847.2,0.5
3,628,-123.418532,45.68339344,Culvert,Blocked,108847.2,0.1
3,628,-123.418532,45.68339344,Culvert,Blocked,108847.2,0.1
3,628,-123.4496968,45.69550913,Falls,Blocked,455041.93,0.1
3,628,-123.4168845,45.67922979,Bridge,Passable,370171,1
3,636,-123.8156018,45.79674616,Falls,UnkAnad,455041.93,0.5
3,636,-123.8204494,45.79870618,Falls,Blocked,455041.93,0.1
3,636,-123.8491735,45.82396731,Bridge,Passable,370171,1
3,636,-123.8166983,45.79741762,Bridge,Passable,370171,1
3,637,-123.7760659,45.80861223,Culvert,Unknown,108847.2,0.1
3,637,-123.7744673,45.80699589,Culvert,Passable,108847.2,1
3,638,-123.7143994,45.682547,Culvert,Unknown,108847.2,0.1
3,639,-123.71565,45.855481,Bridge,Unknown,370171,0.1
3,643,-123.878935,45.64383533,Culvert,Unknown,108847.2,0.1
3,644,-123.610819,45.68723625,Culvert,Blocked,108847.2,0.1
3,652,-123.9094396,45.72871451,Culvert,Partial,108847.2,0.5
3,657,-123.4168476,45.70562147,Dam,Unknown,487195.2,0.1
3,657,-123.4113507,45.70388468,Culvert,Unknown,108847.2,0.1
3,657,-123.4099114,45.70163277,Dam,Unknown,487195.2,0.1
3,657,-123.4117673,45.70437405,Culvert,Partial,108847.2,0.5
3,657,-123.4378814,45.71892679,Falls,Blocked,455041.93,0.1
3,658,-123.8522698,45.64680472,Culvert,Partial,108847.2,0.5
3,659,-123.6365738,45.73888683,Culvert,Unknown,108847.2,0.1
3,661,-123.820747,45.78366779,Culvert,Blocked,108847.2,0.1
3,662,-123.3195939,45.87640255,Culvert,UnkAnad,108847.2,0.1
3,662,-123.3195939,45.87640255,Culvert,UnkAnad,108847.2,0.1
3,666,-123.7424289,45.69879029,Culvert,UnkAnad,108847.2,0.1
3,667,-123.7739545,45.80219516,Culvert,Unknown,108847.2,0.1
3,667,-123.776427,45.80608297,Culvert,Unknown,108847.2,0.1
3,667,-123.7781365,45.8072489,Culvert,Unknown,108847.2,0.1
